,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Time_Differece_in_minutes
28673,24.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,11,3.1048037532854496,5.0
28674,30.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,4.717601092054723,10.0
28675,26.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,18,7.790237052802913,5.0
28676,38.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,30,1.5204190072774333,-564.99999998
28677,37.0,4.5,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,20,17.29786575291325,15.0
28678,27.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,7.600990561376191,10.0
28679,39.0,5.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,14.15280068944862,5.0
28680,23.0,4.8,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,10,7.79042498486729,15.0
28681,39.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,11.90494293616778,5.0
28682,22.0,4.9,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,15,9.31399060766806,-1370.0
28683,31.0,4.8,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,36,19.617581275547632,15.0
28685,39.0,4.2,Cloudy,Jam,2,Buffet,electric_scooter,0.0,Yes,Urban,49,13.73594217639692,-1140.00000002
28686,29.0,5.0,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,24,7.601066543768378,15.0
28687,37.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,34,9.326616348118742,5.0
28688,25.0,4.8,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,14,19.61891834747988,10.0
28689,28.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,42,11.007734763744615,10.0
28690,33.0,4.9,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,4.663658229921789,5.0
28691,28.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20.851598740135785,-1249.99999998
28692,32.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,1.5526929456613006,5.0
28693,37.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.040665363317611,5.0
28694,31.0,4.8,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,25,7.573470125639189,-1317.50000002
28695,29.0,4.9,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,22,13.773737657079298,5.0
28696,29.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17,9.19151681625338,-1020.0
28697,29.0,4.6,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,12.080081518351331,-1375.0
28698,23.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,22,1.5124736191451338,10.0
28699,25.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,14,2.980249384918756,10.0
28700,32.0,4.9,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,9.31403062822802,15.0
28701,25.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,9.435201537430714,1279.99999998
28702,34.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,16,12.29354192492578,5.0
28703,25.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,19,10.90598905626876,15.0
28704,37.0,4.8,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,9.08068382417783,5.0
28705,21.0,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,13,6.209449516823057,934.99999998
28706,29.0,4.8,Windy,Low,1,Meal,scooter,0.0,No,Urban,14,16.830914549955864,-1307.50000002
28707,35.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,11,7.790172211356696,15.0
28708,33.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,40,12.580267822400964,15.0
28709,33.0,4.1,Fog,Jam,2,Meal,electric_scooter,1.0,No,Urban,39,7.790156595702848,10.0
28710,21.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,18,5.958756242189327,5.0
28711,26.0,4.9,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,29,4.528225009313327,15.0
28712,27.0,4.1,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,12.162424445777306,5.0
28713,32.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,9.121036990826918,-1087.49999998
28714,28.0,4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,6.232179267966144,982.50000002
28715,28.0,5.0,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,18,12.417115998944013,15.0
28716,23.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,18,7.772429015118234,10.0
28717,32.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,23,1.5527578022548725,15.0
28718,28.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,13.680987399157162,5.0
28719,22.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,15,1.5523182877499084,5.0
28720,38.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,29,2.980289542200211,642.50000002
28721,34.0,4.3,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32,10.906470984869689,10.0
28722,34.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,19.618656013659717,10.0
28723,20.0,4.7,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,1.536829311966258,5.0
28725,39.0,4.9,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,21,12.435204072231338,15.0
28726,20.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,10.757536302641864,15.0
28727,29.0,5.0,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,20,13.97065239831014,5.0
28728,23.0,4.9,Sandstorms,High,1,Meal,motorcycle,0.0,No,Urban,18,5.960345509794304,877.5
28729,26.0,4.6,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,27,16.821912713961545,10.0
28730,33.0,4.7,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,43,12.435204072231338,15.0
28731,29.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,9.31344992616066,10.0
28732,26.0,4.4,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,40,6.117761953594232,5.0
28733,27.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,1.4897995018082963,10.0
28734,35.0,4.6,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,25,5.952987295248933,5.0
28735,23.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,10,7.772466272035551,15.0
28736,26.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,13.989532967705536,1332.50000002
28737,37.0,4.4,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,37,9.087965501261484,5.0
28738,20.0,4.5,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,2.984613247240924,10.0
28739,37.0,4.2,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,9.0753524876199,5.0
28740,34.0,4.7,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,3.073782598017619,5.0
28741,39.0,4.5,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,30,7.761486237714824,5.0
28742,29.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,1.536842088254878,5.0
28743,31.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,25,12.580267822400964,10.0
28744,23.0,5.0,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,24,20.206804295781904,15.0
28745,28.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,13,3.087830419112993,584.99999998
28746,25.0,4.8,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18,16.601240146481178,-1135.00000002
28747,32.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,13.621026777728556,10.0
28748,37.0,5.0,Windy,Low,1,Drinks,scooter,1.0,No,Urban,29,3.052735829416971,527.5
28749,26.0,4.9,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,32,9.314044193379946,15.0
28750,35.0,4.2,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,33,3.1162384958431986,10.0
28751,37.0,4.5,Windy,Low,2,Meal,scooter,1.0,No,Urban,20,1.5204696675466998,15.0
28752,34.0,4.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,6.037116126732456,10.0
28753,26.0,4.3,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,13.406029476290724,15.0
28754,35.0,4.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,9.17813837505589,5.0
28755,38.0,4.8,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,22,11.74941278289498,-1087.49999998
28756,26.0,4.5,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,23,6.210543032489626,-795.00000002
28757,25.0,4.5,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,7.862668167410368,10.0
28758,25.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,4.589124571257244,15.0
28759,26.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,20.85155740266056,5.0
28760,37.0,4.5,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,23,11.007734763744615,1102.49999998
28761,23.0,5.0,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,2.9796333006391293,5.0
28762,38.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,7.862668167410368,15.0
28763,30.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,23,20.176709024393567,10.0
28764,24.0,4.8,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,23,9.314965469327513,1269.99999998
28765,39.0,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,21,16.980632584392957,5.0
28766,23.0,4.9,Windy,Low,2,Meal,scooter,1.0,No,Urban,10,7.763161028493024,10.0
28768,29.0,4.6,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,13.97121661678327,1274.99999998
28769,23.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,16.824772113250834,15.0
28770,22.0,4.5,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,11,6.050486021641428,15.0
28771,34.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,16.822056546203214,10.0
28772,38.0,4.9,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,44,12.162009006258288,15.0
28773,30.0,4.9,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,1.572533729286321,10.0
28774,27.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,18,10.723286946137812,15.0
28775,24.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,13.788852089943369,15.0
28776,32.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24,3.040665363317611,10.0
28777,30.0,5.0,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Urban,21,19.396008631752736,-1025.0
28778,33.0,4.5,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,36,12.42069253996503,-1430.0
28779,31.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,20.851862908260976,5.0
28780,25.0,4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,4.544232356931077,10.0
28781,27.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,7.761498257466441,-60.0
28782,20.0,5.0,Fog,Jam,0,Snack,motorcycle,0.0,No,Urban,41,12.233239995053252,15.0
28783,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,4.470346734255946,-1375.0
28784,37.0,4.5,Fog,Low,1,Drinks,scooter,1.0,No,Urban,16,3.145067434621583,647.50000002
28785,39.0,4.1,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,12.418462399627495,15.0
28786,33.0,4.0,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,33,6.29013467763468,10.0
28787,35.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,7.772252870923808,10.0
28788,31.0,4.7,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,27,6.1186308844114,5.0
28789,22.0,4.5,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,11.007734763744615,15.0
28790,32.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47,7.862668167410368,15.0
28791,34.0,4.3,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,4.528162065607132,5.0
28792,32.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,47,19.65982489949014,5.0
28793,27.0,4.2,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,31,4.541143790517238,10.0
28794,23.0,4.0,Cloudy,High,1,Snack,scooter,2.0,No,Urban,34,5.953034972416769,-847.5
28795,31.0,4.1,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,34,7.790125828454116,15.0
28796,33.0,4.6,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,24,13.612594236925656,5.0
28797,36.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,20,2.9797958851316784,10.0
28798,38.0,4.8,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,30,6.209141643213009,10.0
28799,38.0,4.6,Windy,Low,2,Meal,scooter,1.0,No,Urban,25,1.4923329756047932,5.0
28800,36.0,4.1,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,32,10.704161271430332,1274.99999998
28801,26.0,4.6,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,27,6.0811084845161325,5.0
28802,21.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,17,7.448318246839791,15.0
28803,25.0,4.6,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,18,13.830016226508704,5.0
28804,36.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,10.880887117732282,10.0
28805,20.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,4.674266565274251,5.0
28806,39.0,4.8,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,6.29013467763468,10.0
28807,39.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,24,1.5526968797445757,5.0
28808,35.0,4.2,Windy,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,34,4.674295333360666,15.0
28809,34.0,4.6,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,12.162012260678956,15.0
28810,39.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,20,1.5527578022548725,10.0
28811,35.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,7.562267471532845,15.0
28812,20.0,5.0,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,9.314908769971195,5.0
28813,20.0,5.0,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.67432400638191,5.0
28814,29.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,7.79042498486729,10.0
28815,29.0,4.7,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,13.894095776997974,15.0
28816,26.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,19,4.587794632025183,5.0
28817,21.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46,13.788852089943369,1217.5
28818,24.0,4.5,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,23,6.04002385691787,10.0
28819,29.0,4.0,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,34,12.417792351617557,15.0
28820,39.0,3.7,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,12.417687564200063,5.0
28821,25.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,10.905970180191666,15.0
28822,23.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,19.915135664660596,5.0
28823,38.0,4.5,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,20,12.100079055614344,15.0
28824,36.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,27,7.771834302405086,15.0
28826,28.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,7.772429015118234,5.0
28827,20.0,4.9,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,17.13749142638821,5.0
28828,23.0,4.8,Fog,Medium,2,Meal,scooter,0.0,No,Urban,10,7.790426271963797,10.0
28829,39.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,35,4.663544352411129,5.0
28830,34.0,4.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,42,7.448627554424398,15.0
28831,32.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,25,10.444776155165918,1217.5
28832,23.0,4.8,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,13.762754362295334,10.0
28833,23.0,5.0,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,7.762092914972186,10.0
28834,28.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,12.292848945038813,15.0
28835,26.0,4.6,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,18,16.830461294557434,-1020.0
28836,35.0,4.2,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32,13.787860239172549,-1020.0
28837,29.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,15,17.29786575291325,15.0
28838,25.0,4.7,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,7.649724402449684,1337.50000002
28839,29.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,20,4.610035602260694,5.0
28840,37.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,21,10.642283429605715,5.0
28841,20.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20.44292976252901,5.0
28842,22.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,34,10.923744986168584,5.0
28843,30.0,4.8,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,10.56512884564776,5.0
28844,29.0,4.3,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,32,6.08091814244962,15.0
28845,23.0,5.0,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,11.917649947586655,15.0
28846,28.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,10.725566076623076,5.0
28847,27.0,4.5,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,24,11.719821223237693,10.0
28848,24.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,13,1.5095756042667012,10.0
28849,39.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,10,3.0732024062611822,15.0
28850,22.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,20.287480726601466,10.0
28852,22.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,43,16.83409066322075,15.0
28853,35.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,16.635518179509837,-1140.00000002
28854,29.0,4.6,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.0407893988053885,10.0
28855,26.0,4.6,Windy,High,2,Meal,electric_scooter,0.0,No,Metropolitian,26,1.5527001583674398,15.0
28856,21.0,4.6,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,4.610621612645187,15.0
28857,22.0,4.9,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,4.59595027478907,5.0
28858,31.0,4.2,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,38,6.232241741133436,867.5
28859,20.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,12.255817809722814,10.0
28860,38.0,4.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,31,1.572533729286321,15.0
28861,28.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,5.952987295248933,5.0
28862,36.0,4.7,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,16,9.349055143284817,5.0
28863,25.0,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,26,9.348128423503155,-1370.0
28865,20.0,4.9,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,10,9.121375406203295,10.0
28866,27.0,4.9,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,23,13.9731420501497,1160.00000002
28867,23.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,1.5148048951935007,10.0
28868,21.0,5.0,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,16.15438392455014,5.0
28869,25.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,19,4.717601092054723,-1312.50000002
28870,30.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.552216563717113,10.0
28871,23.0,4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,14.022096082518878,10.0
28872,20.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,1.5580841994904555,-502.5
28873,37.0,3.7,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,10.56440966596996,5.0
28874,25.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,12.293569688294705,15.0
28875,29.0,5.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,17,6.08091814244962,5.0
28876,33.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,27,7.7626058902454,10.0
28877,32.0,4.6,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,1.5204696675466998,647.50000002
28878,30.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.772809995408273,15.0
28879,37.0,3.7,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,33,17.138022132927368,15.0
28880,35.0,4.6,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,22,3.1046608747206426,15.0
28881,35.0,4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27,4.596534542243907,5.0
28882,29.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,4.631614484187938,15.0
28883,27.0,4.9,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,13.610807781529353,5.0
28884,28.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,1.5302594894332384,5.0
28885,34.0,5.0,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,20.206901465513607,10.0
28887,28.0,4.7,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,25,11.91712870001259,15.0
28888,37.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20.20729968887068,15.0
28889,37.0,4.6,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,15,5.959266895919676,5.0
28890,38.0,3.9,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,42,12.100062421152574,10.0
28891,36.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,22,3.0644871057616707,-617.50000002
28892,26.0,4.5,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,12.484945384052766,10.0
28893,30.0,4.7,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,27,16.641014927987907,15.0
28894,27.0,5.0,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,36,5.959032639454782,15.0
28895,29.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,20.44292976252901,15.0
28896,37.0,4.6,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,45,13.830053479838844,5.0
28897,22.0,4.5,Cloudy,High,2,Buffet,scooter,1.0,No,Urban,25,6.29013467763468,5.0
28898,29.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,1.536836906549953,15.0
28899,32.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,1.5125654463644047,15.0
28900,31.0,4.5,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,25,4.657671710224878,15.0
28901,26.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,12,4.717601092054723,10.0
28902,36.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,38,10.586888296813116,-1020.0
28903,33.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,6.242456810795746,10.0
28904,27.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,28,6.037448590044755,5.0
28905,29.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,20,8.937788557678179,-1307.50000002
28906,23.0,4.9,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,27,12.29378731203682,10.0
28907,29.0,4.3,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,32,13.681631975373575,10.0
28908,29.0,4.8,Stormy,Jam,2,Meal,scooter,0.0,No,Urban,27,12.418408999826822,15.0
28909,31.0,4.9,Stormy,High,1,Snack,motorcycle,1.0,No,Urban,25,6.232139486668102,15.0
28910,36.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,10.880650831531838,15.0
28911,25.0,5.0,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,4.469203457950985,10.0
28912,33.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,17,6.21800234869445,-972.50000002
28913,33.0,5.0,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,1.529162766029632,15.0
28914,26.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Urban,16,1.5522330405305722,5.0
28915,33.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,13.786698988713738,10.0
28916,30.0,4.6,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,32,5.959018323622379,872.5
28917,23.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,1.572533729286321,5.0
